customer_id,age,gender,city_tier,join_date,segment,price_sensitivity_score,loyalty_tier,preferred_channel,discount_affinity_label
CUST03861,55,Male,Tier 2,2021-03-18,Regular,1.82,Bronze,Website,Healthy
CUST03862,41,Female,Tier 2,2022-12-02,Regular,1.49,Bronze,App,Healthy
CUST03863,63,Female,Tier 1,2021-10-15,Regular,6.04,Gold,Website,At-Risk
CUST03864,27,Female,Tier 3,2022-07-11,Budget,10.0,Silver,Website,Addicted
CUST03865,21,Female,Tier 3,2022-08-01,Budget,10.0,Bronze,App,Addicted
CUST03866,39,Female,Tier 3,2022-11-05,Regular,6.9,Gold,Website,At-Risk
CUST03867,29,Other,Tier 1,2021-02-03,Premium,3.75,Gold,Website,Healthy
CUST03868,19,Male,Tier 2,2021-07-03,Budget,10.0,Bronze,Website,Addicted
CUST03869,18,Female,Tier 2,2023-05-21,Regular,6.75,Silver,App,At-Risk
CUST03870,29,Male,Tier 2,2021-11-19,Budget,7.2,Bronze,In-Store,At-Risk
CUST03871,40,Male,Tier 2,2021-01-17,Regular,1.76,Bronze,Website,Healthy
CUST03872,48,Female,Tier 2,2021-08-01,Regular,4.87,Silver,Website,Healthy
CUST03873,35,Male,Tier 1,2022-08-25,Premium,2.71,Silver,Website,Healthy
CUST03874,36,Male,Tier 1,2021-05-28,Regular,4.9,Bronze,App,Healthy
CUST03875,26,Male,Tier 1,2023-02-10,Budget,7.26,Bronze,App,At-Risk
CUST03876,18,Male,Tier 2,2023-04-21,Regular,5.0,Silver,App,At-Risk
CUST03877,29,Female,Tier 2,2022-12-31,Regular,6.55,Silver,Website,At-Risk
CUST03878,40,Other,Tier 2,2023-04-21,Budget,7.01,Bronze,Website,At-Risk
CUST03879,18,Male,Tier 1,2022-02-12,Regular,6.79,Bronze,Website,At-Risk
CUST03880,36,Male,Tier 2,2021-03-20,Regular,4.93,Silver,App,Healthy
CUST03881,25,Male,Tier 1,2021-11-03,Budget,7.94,Bronze,App,Addicted
CUST03882,38,Female,Tier 2,2021-06-16,Budget,8.11,Bronze,App,Addicted
CUST03883,21,Female,Tier 2,2022-08-01,Regular,3.76,Bronze,Website,Healthy
CUST03884,44,Female,Tier 2,2021-09-04,Regular,3.13,Silver,Website,Healthy
CUST03885,26,Male,Tier 3,2022-08-04,Budget,7.46,Bronze,In-Store,At-Risk
CUST03886,46,Male,Tier 1,2023-05-05,Budget,7.08,Bronze,App,At-Risk
CUST03887,29,Male,Tier 1,2023-05-20,Budget,10.0,Bronze,Website,Addicted
CUST03888,39,Female,Tier 2,2022-02-03,Budget,8.6,Bronze,App,Addicted
CUST03889,30,Female,Tier 1,2022-11-25,Budget,7.42,Gold,Website,At-Risk
CUST03890,36,Female,Tier 2,2022-07-08,Regular,1.4,Bronze,Website,Healthy
CUST03891,18,Female,Tier 1,2021-12-06,Budget,8.25,Silver,Website,Addicted
CUST03892,40,Female,Tier 2,2022-01-29,Budget,7.79,Bronze,In-Store,Addicted
CUST03893,41,Male,Tier 2,2023-02-13,Regular,1.93,Silver,App,Healthy
CUST03894,45,Female,Tier 2,2023-01-28,Regular,2.32,Bronze,App,Healthy
CUST03895,43,Other,Tier 3,2021-05-24,Budget,10.0,Bronze,App,Addicted
CUST03896,28,Female,Tier 1,2023-03-21,Budget,8.83,Silver,Website,Addicted
CUST03897,27,Male,Tier 2,2022-12-07,Budget,7.08,Bronze,In-Store,At-Risk
CUST03898,45,Female,Tier 3,2023-01-12,Budget,9.08,Bronze,App,Addicted
CUST03899,38,Male,Tier 2,2021-03-22,Regular,2.92,Silver,App,Healthy
CUST03900,31,Male,Tier 2,2022-05-28,Regular,3.53,Gold,Website,Healthy
CUST03901,33,Male,Tier 1,2023-02-03,Premium,1.28,Gold,App,Healthy
CUST03902,28,Male,Tier 3,2021-12-21,Budget,7.46,Silver,App,At-Risk
CUST03903,28,Male,Tier 1,2021-02-24,Regular,5.64,Silver,Website,At-Risk
CUST03904,49,Female,Tier 2,2021-04-11,Regular,1.09,Silver,Website,Healthy
CUST03905,39,Male,Tier 2,2022-03-24,Budget,7.31,Bronze,Website,At-Risk
CUST03906,18,Female,Tier 2,2021-08-26,Regular,5.34,Bronze,App,At-Risk
CUST03907,33,Male,Tier 2,2023-05-09,Budget,8.33,Bronze,In-Store,Addicted
CUST03908,45,Female,Tier 1,2021-03-19,Premium,3.31,Gold,In-Store,Healthy
CUST03909,40,Male,Tier 1,2021-12-15,Budget,9.74,Bronze,App,Addicted
CUST03910,30,Male,Tier 1,2022-09-12,Premium,2.69,Silver,In-Store,Healthy
CUST03911,51,Female,Tier 1,2023-02-27,Budget,9.03,Bronze,In-Store,Addicted
CUST03912,47,Female,Tier 1,2022-09-21,Premium,1.87,Silver,Website,Healthy
CUST03913,52,Male,Tier 2,2022-09-02,Regular,3.15,Silver,Website,Healthy
CUST03914,19,Female,Tier 3,2022-02-11,Budget,10.0,Bronze,App,Addicted
CUST03915,36,Other,Tier 1,2023-03-04,Premium,1.36,Gold,Website,Healthy
CUST03916,39,Male,Tier 3,2021-12-01,Regular,6.69,Silver,App,At-Risk
CUST03917,58,Female,Tier 1,2021-01-31,Budget,7.88,Bronze,App,Addicted
CUST03918,23,Male,Tier 2,2022-10-12,Regular,4.64,Bronze,Website,Healthy
CUST03919,18,Male,Tier 2,2021-10-07,Regular,2.38,Gold,Website,Healthy
CUST03920,46,Male,Tier 2,2023-03-14,Regular,6.28,Bronze,Website,At-Risk
CUST03921,31,Male,Tier 2,2022-04-07,Budget,9.82,Bronze,App,Addicted
CUST03922,39,Female,Tier 1,2022-05-18,Regular,4.58,Silver,In-Store,Healthy
CUST03923,45,Male,Tier 1,2021-08-22,Premium,1.38,Silver,App,Healthy
CUST03924,29,Male,Tier 3,2021-12-31,Regular,5.67,Bronze,App,At-Risk
CUST03925,49,Female,Tier 2,2022-07-21,Regular,6.56,Bronze,App,At-Risk
CUST03926,37,Female,Tier 2,2022-01-20,Regular,5.52,Bronze,App,At-Risk
CUST03927,31,Male,Tier 2,2022-03-19,Budget,8.91,Bronze,Website,Addicted
CUST03928,68,Female,Tier 2,2021-07-10,Regular,5.68,Bronze,App,At-Risk
CUST03929,61,Male,Tier 2,2022-11-28,Regular,6.27,Gold,App,At-Risk
CUST03930,41,Male,Tier 2,2022-08-23,Regular,1.56,Bronze,In-Store,Healthy
CUST03931,18,Female,Tier 3,2022-11-08,Regular,3.59,Silver,App,Healthy
CUST03932,34,Male,Tier 1,2022-01-25,Premium,3.73,Gold,Website,Healthy
CUST03933,42,Male,Tier 2,2021-03-29,Budget,8.6,Bronze,Website,Addicted
CUST03934,18,Male,Tier 1,2023-03-02,Regular,4.3,Gold,Website,Healthy
CUST03935,19,Male,Tier 3,2022-09-26,Budget,7.3,Silver,Website,At-Risk
CUST03936,37,Male,Tier 3,2021-10-30,Budget,7.65,Bronze,App,Addicted
CUST03937,58,Male,Tier 2,2023-03-29,Budget,8.77,Gold,Website,Addicted
CUST03938,35,Female,Tier 2,2021-09-10,Regular,3.48,Silver,Website,Healthy
CUST03939,43,Male,Tier 2,2023-01-01,Budget,10.0,Bronze,App,Addicted
CUST03940,45,Female,Tier 2,2021-03-17,Regular,5.07,Bronze,In-Store,At-Risk
CUST03941,42,Male,Tier 1,2021-03-26,Premium,1.98,Silver,Website,Healthy
CUST03942,18,Female,Tier 2,2021-10-02,Budget,9.29,Silver,In-Store,Addicted
CUST03943,40,Female,Tier 2,2021-06-07,Regular,4.8,Bronze,Website,Healthy
CUST03944,42,Female,Tier 3,2022-01-25,Regular,6.54,Gold,App,At-Risk
CUST03945,32,Male,Tier 2,2022-12-30,Budget,8.28,Bronze,Website,Addicted
CUST03946,34,Female,Tier 1,2023-03-14,Regular,5.3,Silver,App,At-Risk
CUST03947,45,Male,Tier 3,2022-10-12,Regular,4.1,Silver,Website,Healthy
CUST03948,40,Female,Tier 1,2021-06-07,Budget,8.54,Silver,Website,Addicted
CUST03949,35,Female,Tier 1,2023-01-28,Premium,3.17,Gold,Website,Healthy
CUST03950,36,Female,Tier 2,2022-02-03,Regular,1.37,Bronze,In-Store,Healthy
CUST03951,18,Female,Tier 2,2021-11-21,Regular,3.58,Bronze,App,Healthy
CUST03952,43,Male,Tier 1,2022-01-05,Premium,1.69,Bronze,App,Healthy
CUST03953,27,Female,Tier 2,2021-04-20,Budget,9.84,Silver,App,Addicted
CUST03954,18,Female,Tier 3,2021-04-04,Regular,6.19,Gold,App,At-Risk
CUST03955,35,Female,Tier 2,2021-01-06,Regular,5.15,Silver,Website,At-Risk
CUST03956,33,Male,Tier 2,2021-11-12,Regular,6.99,Gold,App,At-Risk
CUST03957,52,Male,Tier 2,2022-04-01,Regular,2.46,Silver,Website,Healthy
CUST03958,31,Female,Tier 2,2022-01-04,Budget,7.38,Bronze,In-Store,At-Risk
CUST03959,45,Other,Tier 2,2023-02-19,Budget,9.41,Bronze,Website,Addicted
CUST03960,39,Male,Tier 3,2021-10-04,Budget,7.39,Silver,In-Store,At-Risk
CUST03961,36,Female,Tier 2,2021-04-15,Regular,4.48,Bronze,Website,Healthy
CUST03962,27,Male,Tier 1,2021-05-16,Regular,6.28,Silver,App,At-Risk
CUST03963,18,Male,Tier 2,2021-03-31,Regular,4.87,Silver,In-Store,Healthy
CUST03964,39,Female,Tier 2,2021-07-11,Regular,1.22,Silver,Website,Healthy
CUST03965,25,Female,Tier 2,2022-03-18,Budget,8.9,Bronze,App,Addicted
CUST03966,40,Male,Tier 1,2022-04-05,Budget,8.83,Bronze,App,Addicted
CUST03967,68,Male,Tier 2,2022-07-25,Regular,3.19,Bronze,Website,Healthy
CUST03968,46,Female,Tier 2,2022-07-23,Regular,1.93,Silver,Website,Healthy
CUST03969,25,Other,Tier 2,2022-06-09,Budget,10.0,Silver,Website,Addicted
CUST03970,23,Male,Tier 3,2022-02-22,Regular,4.31,Silver,App,Healthy
CUST03971,33,Male,Tier 2,2021-04-16,Regular,2.77,Gold,Website,Healthy
CUST03972,35,Other,Tier 1,2021-01-27,Premium,3.07,Gold,Website,Healthy
CUST03973,45,Male,Tier 1,2021-04-02,Regular,6.35,Gold,Website,At-Risk
CUST03974,50,Female,Tier 2,2021-12-29,Regular,2.07,Gold,Website,Healthy
CUST03975,38,Male,Tier 3,2022-07-22,Regular,4.79,Silver,Website,Healthy
CUST03976,39,Female,Tier 1,2021-04-06,Premium,2.15,Gold,Website,Healthy
CUST03977,45,Male,Tier 2,2022-09-04,Regular,5.16,Bronze,App,At-Risk
CUST03978,38,Male,Tier 3,2022-09-05,Regular,2.71,Silver,Website,Healthy
CUST03979,18,Male,Tier 2,2023-03-15,Budget,8.8,Silver,App,Addicted
CUST03980,39,Male,Tier 3,2021-11-29,Budget,9.02,Bronze,App,Addicted
CUST03981,40,Female,Tier 2,2023-06-04,Budget,9.63,Gold,App,Addicted
CUST03982,35,Male,Tier 3,2022-01-30,Regular,3.01,Bronze,App,Healthy
CUST03983,18,Female,Tier 2,2021-01-13,Budget,10.0,Bronze,App,Addicted
CUST03984,32,Male,Tier 2,2021-10-26,Regular,5.08,Bronze,Website,At-Risk
CUST03985,26,Male,Tier 2,2022-02-28,Regular,4.74,Silver,Website,Healthy
CUST03986,24,Male,Tier 1,2022-02-02,Budget,9.99,Silver,Website,Addicted
CUST03987,18,Female,Tier 2,2023-03-09,Regular,4.58,Silver,App,Healthy
CUST03988,47,Female,Tier 3,2021-03-28,Budget,9.05,Bronze,In-Store,Addicted
CUST03989,18,Male,Tier 3,2023-01-13,Regular,5.21,Gold,Website,At-Risk
CUST03990,37,Male,Tier 3,2022-07-27,Budget,8.24,Bronze,App,Addicted
CUST03991,40,Male,Tier 2,2021-09-06,Regular,1.46,Silver,App,Healthy
CUST03992,36,Female,Tier 1,2022-08-09,Budget,9.14,Bronze,App,Addicted
CUST03993,36,Female,Tier 3,2022-06-18,Budget,7.26,Bronze,App,At-Risk
CUST03994,27,Male,Tier 1,2021-06-23,Budget,7.92,Bronze,App,Addicted
CUST03995,45,Female,Tier 1,2022-12-03,Premium,3.52,Silver,Website,Healthy
CUST03996,33,Male,Tier 3,2022-01-25,Budget,9.66,Bronze,Website,Addicted
CUST03997,45,Male,Tier 3,2021-06-23,Budget,7.95,Bronze,App,Addicted
CUST03998,40,Male,Tier 1,2021-05-23,Premium,1.49,Gold,Website,Healthy
CUST03999,63,Male,Tier 2,2021-10-03,Regular,3.5,Bronze,In-Store,Healthy
CUST04000,45,Male,Tier 2,2021-11-05,Regular,5.61,Gold,App,At-Risk
CUST04001,24,Female,Tier 2,2021-10-02,Regular,4.51,Silver,In-Store,Healthy
CUST04002,46,Female,Tier 2,2022-05-20,Regular,3.14,Gold,App,Healthy
CUST04003,29,Female,Tier 3,2021-05-30,Regular,6.81,Silver,In-Store,At-Risk
CUST04004,48,Female,Tier 3,2021-03-06,Budget,8.86,Bronze,Website,Addicted
CUST04005,34,Female,Tier 2,2021-06-21,Regular,5.84,Silver,App,At-Risk
CUST04006,48,Female,Tier 1,2022-03-22,Regular,5.11,Silver,In-Store,At-Risk
CUST04007,47,Male,Tier 1,2021-10-10,Budget,9.11,Bronze,Website,Addicted
CUST04008,39,Female,Tier 3,2022-03-08,Regular,3.21,Silver,App,Healthy
CUST04009,29,Female,Tier 2,2021-11-03,Budget,7.65,Silver,App,Addicted
CUST04010,62,Male,Tier 2,2022-05-11,Regular,5.54,Silver,Website,At-Risk
CUST04011,47,Male,Tier 3,2023-03-13,Regular,6.18,Silver,Website,At-Risk
CUST04012,35,Male,Tier 3,2021-03-20,Budget,7.55,Bronze,App,Addicted
CUST04013,42,Female,Tier 2,2022-01-05,Budget,8.9,Silver,Website,Addicted
CUST04014,34,Male,Tier 3,2021-09-15,Regular,2.53,Gold,In-Store,Healthy
CUST04015,58,Female,Tier 3,2021-09-10,Budget,10.0,Bronze,Website,Addicted
CUST04016,63,Male,Tier 1,2023-01-09,Budget,9.36,Bronze,Website,Addicted
CUST04017,23,Male,Tier 2,2022-10-03,Budget,9.42,Bronze,In-Store,Addicted
CUST04018,32,Male,Tier 1,2022-05-23,Premium,3.99,Gold,App,Healthy
CUST04019,45,Female,Tier 3,2022-09-01,Budget,9.77,Bronze,Website,Addicted
CUST04020,38,Male,Tier 2,2022-09-24,Budget,8.07,Bronze,Website,Addicted
CUST04021,49,Other,Tier 2,2021-07-20,Regular,6.14,Bronze,App,At-Risk
CUST04022,45,Male,Tier 1,2022-04-14,Budget,7.09,Bronze,App,At-Risk
CUST04023,41,Male,Tier 2,2021-04-20,Regular,5.25,Silver,Website,At-Risk
CUST04024,41,Female,Tier 1,2021-05-19,Regular,5.28,Silver,Website,At-Risk
CUST04025,43,Female,Tier 1,2021-11-08,Premium,1.97,Silver,App,Healthy
CUST04026,18,Male,Tier 2,2021-01-07,Budget,10.0,Bronze,Website,Addicted
CUST04027,39,Female,Tier 2,2022-02-10,Budget,7.97,Bronze,Website,Addicted
CUST04028,35,Female,Tier 1,2021-12-07,Premium,2.1,Gold,Website,Healthy
CUST04029,51,Other,Tier 1,2023-05-12,Regular,4.51,Bronze,App,Healthy
CUST04030,52,Male,Tier 2,2022-09-28,Regular,1.86,Silver,Website,Healthy
CUST04031,26,Female,Tier 3,2022-01-25,Budget,10.0,Silver,App,Addicted
CUST04032,26,Male,Tier 3,2023-04-04,Budget,9.56,Bronze,Website,Addicted
CUST04033,18,Male,Tier 1,2023-06-02,Budget,7.22,Bronze,Website,At-Risk
CUST04034,37,Male,Tier 1,2021-12-04,Premium,2.26,Silver,App,Healthy
CUST04035,51,Female,Tier 2,2022-03-27,Budget,9.67,Bronze,App,Addicted
CUST04036,19,Male,Tier 2,2021-12-09,Regular,6.97,Silver,App,At-Risk
CUST04037,47,Male,Tier 1,2022-03-17,Regular,4.67,Gold,Website,Healthy
CUST04038,43,Female,Tier 2,2023-04-16,Regular,2.85,Silver,App,Healthy
CUST04039,49,Male,Tier 2,2023-04-24,Regular,5.15,Bronze,Website,At-Risk
CUST04040,20,Male,Tier 1,2023-05-31,Budget,7.54,Bronze,Website,Addicted
CUST04041,31,Male,Tier 2,2022-10-29,Budget,9.28,Bronze,App,Addicted
CUST04042,37,Male,Tier 1,2022-09-01,Premium,1.93,Silver,App,Healthy
CUST04043,21,Male,Tier 2,2021-05-20,Budget,8.35,Gold,App,Addicted
CUST04044,18,Male,Tier 2,2021-11-04,Regular,2.38,Bronze,In-Store,Healthy
CUST04045,18,Female,Tier 3,2021-11-25,Budget,9.92,Bronze,App,Addicted
CUST04046,26,Male,Tier 3,2022-09-10,Regular,6.92,Bronze,App,At-Risk
CUST04047,22,Female,Tier 1,2022-12-13,Regular,4.75,Silver,Website,Healthy
CUST04048,42,Male,Tier 3,2021-07-25,Budget,7.39,Silver,Website,At-Risk
CUST04049,21,Female,Tier 2,2022-05-06,Budget,8.0,Bronze,Website,Addicted
CUST04050,26,Female,Tier 2,2021-11-18,Budget,10.0,Silver,In-Store,Addicted
CUST04051,51,Other,Tier 2,2021-07-01,Regular,6.31,Gold,Website,At-Risk
CUST04052,39,Male,Tier 3,2022-02-12,Budget,8.75,Silver,In-Store,Addicted
CUST04053,18,Female,Tier 2,2021-11-23,Regular,5.79,Silver,Website,At-Risk
CUST04054,27,Male,Tier 3,2021-10-26,Regular,5.26,Silver,In-Store,At-Risk
CUST04055,18,Female,Tier 2,2023-01-23,Regular,5.77,Bronze,Website,At-Risk
CUST04056,18,Female,Tier 2,2022-12-13,Regular,2.52,Silver,App,Healthy
CUST04057,57,Male,Tier 1,2022-10-11,Regular,4.73,Bronze,Website,Healthy
CUST04058,24,Female,Tier 1,2022-05-18,Regular,5.75,Bronze,In-Store,At-Risk
CUST04059,49,Male,Tier 2,2022-08-13,Regular,1.23,Silver,Website,Healthy
CUST04060,18,Male,Tier 1,2023-03-12,Premium,3.96,Gold,Website,Healthy
CUST04061,18,Male,Tier 2,2021-09-06,Regular,5.34,Bronze,Website,At-Risk
CUST04062,30,Female,Tier 2,2021-11-30,Regular,1.05,Bronze,Website,Healthy
CUST04063,49,Female,Tier 1,2022-01-21,Premium,1.32,Silver,App,Healthy
CUST04064,18,Male,Tier 3,2021-10-15,Budget,10.0,Silver,App,Addicted
CUST04065,42,Female,Tier 1,2023-04-17,Regular,6.07,Bronze,App,At-Risk
CUST04066,40,Male,Tier 2,2023-03-16,Budget,8.72,Silver,Website,Addicted
CUST04067,32,Female,Tier 1,2022-02-07,Budget,7.24,Silver,Website,At-Risk
CUST04068,33,Male,Tier 2,2022-01-09,Regular,4.91,Silver,App,Healthy
CUST04069,32,Male,Tier 1,2021-04-27,Regular,5.76,Silver,Website,At-Risk
CUST04070,46,Other,Tier 2,2022-08-01,Regular,6.85,Silver,App,At-Risk
CUST04071,18,Female,Tier 2,2021-07-24,Regular,2.43,Gold,App,Healthy
CUST04072,43,Male,Tier 2,2022-08-30,Regular,6.47,Bronze,App,At-Risk
CUST04073,36,Male,Tier 2,2022-07-13,Budget,8.21,Bronze,App,Addicted
CUST04074,41,Male,Tier 2,2021-07-04,Budget,8.74,Silver,In-Store,Addicted
CUST04075,38,Male,Tier 1,2022-11-30,Regular,6.45,Silver,Website,At-Risk
CUST04076,24,Female,Tier 2,2023-02-26,Budget,8.12,Bronze,Website,Addicted
CUST04077,52,Male,Tier 2,2022-07-18,Regular,6.28,Gold,App,At-Risk
CUST04078,47,Male,Tier 3,2021-01-28,Budget,9.33,Bronze,App,Addicted
CUST04079,37,Female,Tier 2,2023-01-15,Regular,3.92,Bronze,Website,Healthy
CUST04080,32,Male,Tier 1,2022-04-18,Premium,3.87,Gold,Website,Healthy
CUST04081,29,Female,Tier 2,2022-12-27,Budget,8.62,Bronze,App,Addicted
CUST04082,18,Male,Tier 2,2021-08-03,Regular,2.19,Gold,App,Healthy
CUST04083,39,Male,Tier 2,2022-03-25,Budget,9.12,Silver,App,Addicted
CUST04084,25,Female,Tier 2,2023-03-28,Budget,10.0,Bronze,Website,Addicted
CUST04085,33,Male,Tier 1,2021-10-26,Budget,8.54,Silver,App,Addicted
CUST04086,47,Female,Tier 2,2023-05-02,Regular,6.46,Silver,Website,At-Risk
CUST04087,36,Male,Tier 3,2022-12-11,Budget,9.28,Silver,Website,Addicted
CUST04088,44,Male,Tier 1,2021-03-12,Premium,3.68,Gold,App,Healthy
CUST04089,55,Male,Tier 3,2023-04-19,Budget,7.42,Bronze,App,At-Risk
CUST04090,31,Female,Tier 1,2023-05-19,Budget,8.13,Bronze,Website,Addicted
CUST04091,35,Other,Tier 2,2023-03-26,Regular,4.81,Silver,Website,Healthy
CUST04092,18,Male,Tier 3,2023-03-26,Regular,3.77,Gold,App,Healthy
CUST04093,59,Male,Tier 2,2022-02-23,Budget,9.13,Bronze,In-Store,Addicted
CUST04094,25,Male,Tier 2,2022-11-21,Regular,6.08,Bronze,In-Store,At-Risk
CUST04095,44,Male,Tier 3,2022-05-27,Budget,7.16,Silver,App,At-Risk
CUST04096,39,Other,Tier 1,2021-05-23,Budget,8.34,Silver,Website,Addicted
CUST04097,33,Male,Tier 2,2022-10-11,Regular,5.43,Silver,Website,At-Risk
CUST04098,19,Male,Tier 2,2021-11-07,Budget,9.12,Bronze,App,Addicted
CUST04099,18,Male,Tier 1,2021-09-05,Regular,4.59,Silver,Website,Healthy
CUST04100,30,Female,Tier 1,2021-09-16,Premium,1.46,Gold,Website,Healthy
CUST04101,35,Female,Tier 1,2022-11-06,Premium,2.74,Silver,Website,Healthy
CUST04102,41,Female,Tier 3,2021-06-07,Budget,9.03,Gold,Website,Addicted
CUST04103,44,Male,Tier 2,2023-01-03,Regular,2.35,Silver,App,Healthy
CUST04104,18,Male,Tier 1,2022-03-10,Premium,3.44,Gold,In-Store,Healthy
CUST04105,30,Male,Tier 2,2023-03-20,Budget,8.09,Silver,App,Addicted
CUST04106,18,Male,Tier 3,2022-01-22,Budget,8.64,Silver,App,Addicted
CUST04107,38,Female,Tier 2,2021-03-17,Regular,6.68,Silver,App,At-Risk
CUST04108,31,Female,Tier 2,2022-04-05,Regular,6.87,Gold,In-Store,At-Risk
CUST04109,32,Female,Tier 2,2022-09-05,Regular,6.03,Gold,In-Store,At-Risk
CUST04110,27,Female,Tier 1,2022-05-06,Budget,10.0,Bronze,App,Addicted
CUST04111,39,Female,Tier 2,2022-08-20,Regular,2.71,Bronze,App,Healthy
CUST04112,44,Male,Tier 2,2022-02-15,Budget,8.44,Silver,In-Store,Addicted
CUST04113,18,Female,Tier 1,2022-07-02,Budget,10.0,Silver,In-Store,Addicted
CUST04114,20,Female,Tier 1,2022-06-03,Budget,9.46,Bronze,App,Addicted
CUST04115,22,Female,Tier 1,2023-06-10,Budget,10.0,Gold,App,Addicted
CUST04116,45,Female,Tier 2,2022-12-10,Budget,8.4,Silver,Website,Addicted
CUST04117,52,Male,Tier 2,2022-03-05,Regular,4.13,Bronze,App,Healthy
CUST04118,20,Female,Tier 3,2022-07-11,Budget,10.0,Bronze,Website,Addicted
CUST04119,18,Female,Tier 3,2021-02-07,Regular,4.83,Silver,Website,Healthy
CUST04120,38,Female,Tier 3,2023-03-21,Regular,5.53,Silver,App,At-Risk
CUST04121,25,Female,Tier 3,2022-01-04,Budget,8.44,Silver,Website,Addicted
CUST04122,40,Male,Tier 1,2022-12-20,Regular,6.74,Silver,Website,At-Risk
CUST04123,22,Male,Tier 2,2023-04-12,Budget,8.09,Bronze,App,Addicted
CUST04124,23,Female,Tier 1,2022-07-04,Budget,8.83,Bronze,App,Addicted
CUST04125,36,Female,Tier 3,2022-09-01,Regular,3.21,Silver,Website,Healthy
CUST04126,49,Male,Tier 1,2022-10-16,Budget,9.75,Silver,Website,Addicted
CUST04127,53,Male,Tier 2,2021-03-29,Regular,4.96,Silver,In-Store,Healthy
CUST04128,37,Female,Tier 3,2021-04-22,Regular,6.59,Gold,App,At-Risk
CUST04129,27,Female,Tier 1,2023-02-27,Budget,9.23,Bronze,App,Addicted
CUST04130,29,Female,Tier 2,2021-09-12,Budget,10.0,Bronze,App,Addicted
CUST04131,26,Female,Tier 2,2022-11-05,Budget,7.48,Bronze,Website,At-Risk
CUST04132,49,Male,Tier 1,2022-11-12,Regular,5.12,Silver,App,At-Risk
CUST04133,32,Female,Tier 3,2021-12-30,Regular,5.07,Silver,App,At-Risk
CUST04134,22,Male,Tier 3,2021-06-20,Regular,6.98,Bronze,App,At-Risk
CUST04135,21,Male,Tier 3,2022-10-25,Regular,3.6,Silver,Website,Healthy
CUST04136,19,Female,Tier 3,2022-09-20,Budget,8.0,Silver,App,Addicted
CUST04137,40,Female,Tier 3,2021-02-15,Budget,10.0,Bronze,In-Store,Addicted
CUST04138,20,Male,Tier 2,2022-07-31,Regular,5.78,Bronze,App,At-Risk
CUST04139,25,Other,Tier 2,2022-10-23,Regular,5.81,Silver,App,At-Risk
CUST04140,38,Female,Tier 2,2022-11-25,Regular,2.19,Silver,Website,Healthy
CUST04141,42,Male,Tier 2,2022-10-25,Regular,2.54,Silver,In-Store,Healthy
CUST04142,18,Female,Tier 3,2022-02-14,Budget,10.0,Bronze,In-Store,Addicted
CUST04143,34,Male,Tier 2,2023-02-10,Regular,6.25,Gold,App,At-Risk
CUST04144,27,Female,Tier 1,2021-12-06,Regular,5.09,Silver,Website,At-Risk
CUST04145,18,Female,Tier 1,2023-03-27,Budget,10.0,Silver,App,Addicted
CUST04146,23,Male,Tier 3,2022-03-17,Budget,7.28,Bronze,App,At-Risk
CUST04147,43,Male,Tier 3,2021-04-19,Budget,9.66,Bronze,App,Addicted
CUST04148,35,Male,Tier 3,2021-01-11,Budget,10.0,Bronze,App,Addicted
CUST04149,29,Male,Tier 2,2021-04-11,Budget,9.49,Silver,In-Store,Addicted
CUST04150,46,Male,Tier 2,2021-09-22,Budget,7.79,Bronze,App,Addicted
CUST04151,18,Female,Tier 2,2021-08-16,Budget,9.03,Gold,App,Addicted
CUST04152,33,Male,Tier 1,2022-06-07,Regular,4.67,Bronze,Website,Healthy
CUST04153,21,Male,Tier 2,2023-02-04,Budget,10.0,Bronze,Website,Addicted
CUST04154,43,Male,Tier 2,2022-06-16,Regular,1.24,Gold,App,Healthy
CUST04155,31,Female,Tier 2,2022-07-26,Budget,9.02,Bronze,Website,Addicted
CUST04156,18,Male,Tier 1,2022-08-18,Regular,6.17,Bronze,App,At-Risk
CUST04157,22,Female,Tier 2,2022-12-06,Regular,3.22,Silver,App,Healthy
CUST04158,18,Male,Tier 2,2022-08-13,Regular,6.83,Silver,Website,At-Risk
CUST04159,34,Male,Tier 2,2021-08-15,Regular,2.64,Silver,App,Healthy
CUST04160,30,Male,Tier 2,2022-04-02,Budget,9.81,Bronze,Website,Addicted
CUST04161,40,Male,Tier 3,2022-01-19,Budget,9.65,Bronze,Website,Addicted
CUST04162,36,Male,Tier 3,2022-02-05,Budget,8.12,Bronze,App,Addicted
CUST04163,34,Female,Tier 2,2022-04-20,Regular,1.27,Silver,App,Healthy
CUST04164,37,Female,Tier 1,2023-03-02,Premium,1.25,Bronze,App,Healthy
CUST04165,32,Female,Tier 2,2022-11-27,Budget,8.02,Bronze,Website,Addicted
CUST04166,37,Male,Tier 2,2022-08-26,Regular,5.59,Bronze,App,At-Risk
CUST04167,45,Male,Tier 2,2022-12-09,Regular,4.19,Silver,App,Healthy
CUST04168,29,Female,Tier 1,2022-05-28,Budget,7.45,Bronze,In-Store,At-Risk
CUST04169,53,Male,Tier 1,2021-06-04,Premium,1.52,Gold,App,Healthy
CUST04170,28,Female,Tier 1,2021-12-20,Budget,7.83,Bronze,App,Addicted
CUST04171,49,Male,Tier 2,2021-01-26,Regular,4.48,Bronze,App,Healthy
CUST04172,40,Female,Tier 2,2022-05-10,Regular,6.82,Silver,App,At-Risk
